season,FlightDate,analysis_period,Origin,DepTimeBlk,flights,avg_risk_score,risk_score_sum,actual_disruption_rate,actual_delay15_rate,actual_cancellation_rate,recommendation,avg_risk_score_pct,actual_disruption_rate_pct,actual_delay15_rate_pct,actual_cancellation_rate_pct
2025-2026,2025-11-30,Thanksgiving Week,LAX,0800-0859,43,0.43505893193014156,18.707534072996086,0.16279069767441862,0.16279069767441862,0.0,Normal coverage,43.50589319301415,16.27906976744186,16.27906976744186,0.0
2025-2026,2025-11-28,Thanksgiving Week,DFW,1200-1259,76,0.43503879842437887,33.062948680252795,0.11842105263157894,0.11842105263157894,0.0,Normal coverage,43.50387984243789,11.842105263157894,11.842105263157894,0.0
2025-2026,2026-01-02,New Year's Week,DCA,0800-0859,33,0.4350189980595053,14.355626935963674,0.15151515151515152,0.15151515151515152,0.0,Normal coverage,43.50189980595053,15.151515151515152,15.151515151515152,0.0
2025-2026,2025-12-23,Christmas Week,ATL,0700-0759,36,0.4349468038272776,15.658084937781993,0.1111111111111111,0.1111111111111111,0.0,Normal coverage,43.49468038272776,11.11111111111111,11.11111111111111,0.0
2025-2026,2025-12-31,New Year's Week,LAX,0700-0759,33,0.43488775918922684,14.351296053244486,0.06060606060606061,0.06060606060606061,0.0,Normal coverage,43.488775918922684,6.0606060606060606,6.0606060606060606,0.0
2025-2026,2026-01-01,New Year's Week,PHX,0900-0959,62,0.43477008094049063,26.95574501831042,0.20967741935483872,0.1935483870967742,0.016129032258064516,Normal coverage,43.47700809404906,20.967741935483872,19.35483870967742,1.6129032258064515
2025-2026,2025-11-24,Thanksgiving Week,DEN,1100-1159,84,0.43473532617579586,36.51776739876685,0.13095238095238096,0.13095238095238096,0.0,Normal coverage,43.473532617579586,13.095238095238097,13.095238095238097,0.0
2025-2026,2025-11-24,Thanksgiving Week,LAS,1200-1259,27,0.43471941718834856,11.73742426408541,0.3333333333333333,0.2962962962962963,0.037037037037037035,Normal coverage,43.471941718834856,33.33333333333333,29.629629629629626,3.7037037037037033
2025-2026,2025-11-25,Thanksgiving Week,DEN,1100-1159,87,0.43448532137493046,37.80022295961895,0.16091954022988506,0.16091954022988506,0.0,Normal coverage,43.448532137493046,16.091954022988507,16.091954022988507,0.0
2025-2026,2025-12-31,New Year's Week,FLL,0700-0759,27,0.43447236711375203,11.730753912071306,0.14814814814814814,0.14814814814814814,0.0,Normal coverage,43.447236711375204,14.814814814814813,14.814814814814813,0.0
2025-2026,2025-11-30,Thanksgiving Week,PDX,0700-0759,27,0.43444720835489675,11.730074625582212,0.3333333333333333,0.25925925925925924,0.07407407407407407,Normal coverage,43.444720835489676,33.33333333333333,25.925925925925924,7.4074074074074066
2025-2026,2025-12-26,Christmas Week,SAN,0600-0659,28,0.43443971998505776,12.164312159581618,0.0,0.0,0.0,Normal coverage,43.44397199850577,0.0,0.0,0.0
2025-2026,2025-11-24,Thanksgiving Week,DFW,1200-1259,76,0.43442366821826073,33.016198784587814,0.868421052631579,0.8421052631578947,0.02631578947368421,Normal coverage,43.44236682182607,86.8421052631579,84.21052631578947,2.631578947368421
2025-2026,2025-11-28,Thanksgiving Week,LAS,1200-1259,26,0.43437503143462836,11.293750817300337,0.19230769230769232,0.19230769230769232,0.0,Normal coverage,43.437503143462834,19.230769230769234,19.230769230769234,0.0
2025-2026,2025-12-30,New Year's Week,ATL,0900-0959,61,0.4343098419416921,26.49290035844322,0.26229508196721313,0.26229508196721313,0.0,Normal coverage,43.430984194169206,26.229508196721312,26.229508196721312,0.0
2025-2026,2025-12-29,New Year's Week,MCO,0800-0859,34,0.4342790151098501,14.765486513734905,0.11764705882352941,0.08823529411764706,0.029411764705882353,Normal coverage,43.42790151098501,11.76470588235294,8.823529411764707,2.941176470588235
2025-2026,2025-11-25,Thanksgiving Week,DFW,1200-1259,75,0.43423688765187296,32.567766573890474,0.12,0.12,0.0,Normal coverage,43.42368876518729,12.0,12.0,0.0
